Season,TeamName,ConfAbbrev,RegionW,RegionX
1993,Sam Houston St,southland,East,Midwest
1993,Samford,a_sun,East,Midwest
1993,San Diego,wcc,East,Midwest
1993,San Diego St,wac,East,Midwest
1993,San Francisco,wcc,East,Midwest
1993,San Jose St,big_west,East,Midwest
1993,UC Santa Barbara,big_west,East,Midwest
1993,Santa Clara,wcc,East,Midwest
1993,SE Louisiana,a_sun,East,Midwest
1993,SE Missouri St,ovc,East,Midwest
1993,Seton Hall,big_east,East,Midwest
1993,SF Austin,southland,East,Midwest
1993,Siena,maac,East,Midwest
1993,SMU,swc,East,Midwest
1993,South Alabama,sun_belt,East,Midwest
1993,South Carolina,sec,East,Midwest
1993,South Florida,metro,East,Midwest
1993,Southern Miss,metro,East,Midwest
1993,Southern Univ,swac,East,Midwest
1993,Southern Utah,ind,East,Midwest
1993,St Bonaventure,a_ten,East,Midwest
1993,St Francis NY,nec,East,Midwest
1993,St Francis PA,nec,East,Midwest
1993,St John's,big_east,East,Midwest
1993,St Joseph's PA,a_ten,East,Midwest
1993,St Louis,gmwc,East,Midwest
1993,St Mary's CA,wcc,East,Midwest
1993,St Peter's,maac,East,Midwest
1993,Stanford,pac_ten,East,Midwest
1993,Stetson,a_sun,East,Midwest
1993,Syracuse,big_east,East,Midwest
1993,TCU,swc,East,Midwest
1993,Temple,a_ten,East,Midwest
1993,Tennessee,sec,East,Midwest
1993,Tennessee St,ovc,East,Midwest
1993,Tennessee Tech,ovc,East,Midwest
1993,Texas,swc,East,Midwest
1993,Texas A&M,swc,East,Midwest
1993,Texas St,southland,East,Midwest
1993,Texas Tech,swc,East,Midwest
1993,TN Martin,ovc,East,Midwest
1993,Toledo,mac,East,Midwest
1993,Towson,big_south,East,Midwest
1993,Tulane,metro,East,Midwest
1993,Tulsa,mvc,East,Midwest
1993,UTRGV,sun_belt,East,Midwest
1993,TX Southern,swac,East,Midwest
1993,UAB,gmwc,East,Midwest
1993,UC Irvine,big_west,East,Midwest
1993,UCF,a_sun,East,Midwest
1993,UCLA,pac_ten,East,Midwest
1993,Louisiana,sun_belt,East,Midwest
1993,ULM,southland,East,Midwest
1993,UMBC,big_south,East,Midwest
1993,UNC Asheville,big_south,East,Midwest
1993,UNC Greensboro,big_south,East,Midwest
1993,UNC Wilmington,caa,East,Midwest
1993,UNLV,big_west,East,Midwest
1993,USC,pac_ten,East,Midwest
1993,UT Arlington,southland,East,Midwest
1993,UT San Antonio,southland,East,Midwest
1993,Utah,wac,East,Midwest
1993,Utah St,big_west,East,Midwest
1993,UTEP,wac,East,Midwest
1993,VCU,metro,East,Midwest
1993,Valparaiso,mid_cont,East,Midwest
1993,Vanderbilt,sec,East,Midwest
1993,Vermont,nac,East,Midwest
1993,Villanova,big_east,East,Midwest
1993,Virginia,acc,East,Midwest
1993,Virginia Tech,metro,East,Midwest
1993,VMI,southern,East,Midwest
1993,W Carolina,southern,East,Midwest
1993,W Illinois,mid_cont,East,Midwest
1993,WKU,sun_belt,East,Midwest
1993,W Michigan,mac,East,Midwest
1993,Wagner,nec,East,Midwest
1993,Wake Forest,acc,East,Midwest
1993,Washington,pac_ten,East,Midwest
1993,Washington St,pac_ten,East,Midwest
1993,Weber St,big_sky,East,Midwest
1993,West Virginia,a_ten,East,Midwest
1993,WI Green Bay,mid_cont,East,Midwest
1993,WI Milwaukee,ind,East,Midwest
1993,Wichita St,mvc,East,Midwest
1993,William & Mary,caa,East,Midwest
1993,Winthrop,big_south,East,Midwest
1993,Wisconsin,big_ten,East,Midwest
1993,Wright St,mid_cont,East,Midwest
1993,Wyoming,wac,East,Midwest
1993,Xavier,mw_coll,East,Midwest
1993,Yale,ivy,East,Midwest
1993,Youngstown St,mid_cont,East,Midwest
1994,Air Force,wac,East,Southeast
1994,Akron,mac,East,Southeast
1994,Alabama,sec,East,Southeast
1994,Alabama St,swac,East,Southeast
1994,Alcorn St,swac,East,Southeast
1994,American Univ,caa,East,Southeast
1994,Appalachian St,southern,East,Southeast
1994,Arizona,pac_ten,East,Southeast
1994,Arizona St,pac_ten,East,Southeast
1994,Ark Little Rock,sun_belt,East,Southeast
1994,Arkansas,sec,East,Southeast
1994,Arkansas St,sun_belt,East,Southeast
1994,Army,patriot,East,Southeast
1994,Auburn,sec,East,Southeast
1994,Austin Peay,ovc,East,Southeast
1994,Ball St,mac,East,Southeast
1994,Baylor,swc,East,Southeast
1994,Bethune-Cookman,meac,East,Southeast
1994,Boise St,big_sky,East,Southeast
1994,Boston College,big_east,East,Southeast
1994,Boston Univ,nac,East,Southeast
1994,Bowling Green,mac,East,Southeast
1994,Bradley,mvc,East,Southeast
1994,Brown,ivy,East,Southeast
1994,Bucknell,patriot,East,Southeast
1994,Buffalo,ecc,East,Southeast
1994,Butler,mw_coll,East,Southeast
1994,BYU,wac,East,Southeast
1994,C Michigan,mac,East,Southeast
1994,California,pac_ten,East,Southeast
1994,Campbell,big_south,East,Southeast
1994,Canisius,maac,East,Southeast
1994,Centenary,a_sun,East,Southeast
1994,Central Conn,ecc,East,Southeast
1994,Charleston So,big_south,East,Southeast
1994,Charlotte,metro,East,Southeast
1994,Chattanooga,southern,East,Southeast
1994,Chicago St,ecc,East,Southeast
1994,Cincinnati,gmwc,East,Southeast
1994,Citadel,southern,East,Southeast
1994,Clemson,acc,East,Southeast
1994,Cleveland St,mid_cont,East,Southeast
1994,Coastal Car,big_south,East,Southeast
1994,Col Charleston,a_sun,East,Southeast
1994,Colgate,patriot,East,Southeast
1994,Colorado,big_eight,East,Southeast
1994,Colorado St,wac,East,Southeast
1994,Columbia,ivy,East,Southeast
1994,Connecticut,big_east,East,Southeast
1994,Coppin St,meac,East,Southeast
1994,Cornell,ivy,East,Southeast
1994,Creighton,mvc,East,Southeast
1994,CS Fullerton,big_west,East,Southeast
1994,CS Northridge,ind,East,Southeast
1994,CS Sacramento,ind,East,Southeast
1994,Dartmouth,ivy,East,Southeast
1994,Davidson,southern,East,Southeast
1994,Dayton,gmwc,East,Southeast
1994,Delaware,nac,East,Southeast
1994,Delaware St,meac,East,Southeast
1994,DePaul,gmwc,East,Southeast
1994,Detroit,mw_coll,East,Southeast
1994,Drake,mvc,East,Southeast
1994,Drexel,nac,East,Southeast
1994,Duke,acc,East,Southeast
1994,Duquesne,a_ten,East,Southeast
1994,E Illinois,mid_cont,East,Southeast
1994,E Kentucky,ovc,East,Southeast
1994,E Michigan,mac,East,Southeast
1994,E Washington,big_sky,East,Southeast
1994,East Carolina,caa,East,Southeast
1994,ETSU,southern,East,Southeast
1994,Evansville,mw_coll,East,Southeast
1994,F Dickinson,nec,East,Southeast
1994,Fairfield,maac,East,Southeast
1994,FL Atlantic,a_sun,East,Southeast
1994,Florida,sec,East,Southeast
1994,Florida A&M,meac,East,Southeast
1994,Florida Intl,a_sun,East,Southeast
1994,Florida St,acc,East,Southeast
1994,Fordham,patriot,East,Southeast
1994,Fresno St,wac,East,Southeast
1994,Furman,southern,East,Southeast
1994,G Washington,a_ten,East,Southeast
1994,Ga Southern,southern,East,Southeast
1994,George Mason,caa,East,Southeast
1994,Georgetown,big_east,East,Southeast
1994,Georgia,sec,East,Southeast
1994,Georgia St,a_sun,East,Southeast
1994,Georgia Tech,acc,East,Southeast
1994,Gonzaga,wcc,East,Southeast
1994,Grambling,swac,East,Southeast
1994,Hartford,nac,East,Southeast
1994,Harvard,ivy,East,Southeast
1994,Hawaii,wac,East,Southeast
1994,Hofstra,ecc,East,Southeast
1994,Holy Cross,patriot,East,Southeast
1994,Houston,swc,East,Southeast
1994,Howard,meac,East,Southeast
1994,Idaho,big_sky,East,Southeast
1994,Idaho St,big_sky,East,Southeast
1994,IL Chicago,mid_cont,East,Southeast
1994,Illinois,big_ten,East,Southeast
1994,Illinois St,mvc,East,Southeast
1994,Indiana,big_ten,East,Southeast
1994,Indiana St,mvc,East,Southeast
1994,Iona,maac,East,Southeast
1994,Iowa,big_ten,East,Southeast
1994,Iowa St,big_eight,East,Southeast
1994,Jackson St,swac,East,Southeast
1994,Jacksonville,sun_belt,East,Southeast
1994,James Madison,caa,East,Southeast
1994,Kansas,big_eight,East,Southeast
1994,Kansas St,big_eight,East,Southeast
1994,Kent,mac,East,Southeast
1994,Kentucky,sec,East,Southeast
1994,La Salle,mw_coll,East,Southeast
1994,Lafayette,patriot,East,Southeast
1994,Lamar,sun_belt,East,Southeast
1994,Lehigh,patriot,East,Southeast
1994,Liberty,big_south,East,Southeast
1994,Long Beach St,big_west,East,Southeast
1994,LIU Brooklyn,nec,East,Southeast
1994,Louisiana Tech,sun_belt,East,Southeast
1994,Louisville,metro,East,Southeast
1994,Loy Marymount,wcc,East,Southeast
1994,Loyola MD,maac,East,Southeast
1994,Loyola-Chicago,mw_coll,East,Southeast
1994,LSU,sec,East,Southeast
1994,Maine,nac,East,Southeast
1994,Manhattan,maac,East,Southeast
1994,Marist,nec,East,Southeast
1994,Marquette,gmwc,East,Southeast
1994,Marshall,southern,East,Southeast
1994,Maryland,acc,East,Southeast
1994,Massachusetts,a_ten,East,Southeast
1994,McNeese St,southland,East,Southeast
1994,MD E Shore,meac,East,Southeast
1994,Memphis,gmwc,East,Southeast
1994,Mercer,a_sun,East,Southeast
1994,Miami FL,big_east,East,Southeast
1994,Miami OH,mac,East,Southeast
1994,Michigan,big_ten,East,Southeast
1994,Michigan St,big_ten,East,Southeast
1994,Minnesota,big_ten,East,Southeast
1994,Mississippi,sec,East,Southeast
1994,Mississippi St,sec,East,Southeast
1994,Missouri,big_eight,East,Southeast
1994,Missouri KC,ind,East,Southeast
1994,Missouri St,mvc,East,Southeast
1994,Monmouth NJ,nec,East,Southeast
1994,Montana,big_sky,East,Southeast
1994,Montana St,big_sky,East,Southeast
1994,Morehead St,ovc,East,Southeast
1994,Morgan St,meac,East,Southeast
1994,MS Valley St,swac,East,Southeast
1994,Mt St Mary's,nec,East,Southeast
1994,MTSU,ovc,East,Southeast
1994,Murray St,ovc,East,Southeast
1994,N Illinois,mid_cont,East,Southeast
1994,Navy,patriot,East,Southeast
1994,NC A&T,meac,East,Southeast
1994,NC State,acc,East,Southeast
1994,NE Illinois,ecc,East,Southeast
1994,Nebraska,big_eight,East,Southeast
1994,Nevada,big_west,East,Southeast
1994,New Hampshire,nac,East,Southeast
1994,New Mexico,wac,East,Southeast
1994,New Mexico St,big_west,East,Southeast
1994,New Orleans,sun_belt,East,Southeast
1994,Niagara,maac,East,Southeast
1994,Nicholls St,southland,East,Southeast
1994,North Carolina,acc,East,Southeast
1994,North Texas,southland,East,Southeast
1994,Northeastern,nac,East,Southeast
1994,Northern Arizona,big_sky,East,Southeast
1994,Northern Iowa,mvc,East,Southeast
1994,Northwestern,big_ten,East,Southeast
1994,Northwestern LA,southland,East,Southeast
1994,Notre Dame,ind,East,Southeast
1994,Ohio,mac,East,Southeast
1994,Ohio St,big_ten,East,Southeast
1994,Oklahoma,big_eight,East,Southeast
1994,Oklahoma St,big_eight,East,Southeast
1994,Old Dominion,caa,East,Southeast
1994,Oral Roberts,ind,East,Southeast
1994,Oregon,pac_ten,East,Southeast
1994,Oregon St,pac_ten,East,Southeast
1994,Pacific,big_west,East,Southeast
1994,Penn,ivy,East,Southeast
1994,Penn St,big_ten,East,Southeast
1994,Pepperdine,wcc,East,Southeast
1994,Pittsburgh,big_east,East,Southeast
1994,Portland,wcc,East,Southeast
1994,Prairie View,swac,East,Southeast
1994,Princeton,ivy,East,Southeast
1994,Providence,big_east,East,Southeast
1994,Purdue,big_ten,East,Southeast
1994,Radford,big_south,East,Southeast
1994,Rhode Island,a_ten,East,Southeast
1994,Rice,swc,East,Southeast
1994,Richmond,caa,East,Southeast
1994,Rider,nec,East,Southeast
1994,Robert Morris,nec,East,Southeast
1994,Rutgers,a_ten,East,Southeast
1994,S Carolina St,meac,East,Southeast
1994,S Illinois,mvc,East,Southeast
1994,Sam Houston St,southland,East,Southeast
1994,Samford,a_sun,East,Southeast
1994,San Diego,wcc,East,Southeast
1994,San Diego St,wac,East,Southeast
1994,San Francisco,wcc,East,Southeast
1994,San Jose St,big_west,East,Southeast
1994,UC Santa Barbara,big_west,East,Southeast
1994,Santa Clara,wcc,East,Southeast
1994,SE Louisiana,a_sun,East,Southeast
1994,SE Missouri St,ovc,East,Southeast
1994,Seton Hall,big_east,East,Southeast
1994,SF Austin,southland,East,Southeast
1994,Siena,maac,East,Southeast
1994,SMU,swc,East,Southeast
1994,South Alabama,sun_belt,East,Southeast
1994,South Carolina,sec,East,Southeast
1994,South Florida,metro,East,Southeast
1994,Southern Miss,metro,East,Southeast
1994,Southern Univ,swac,East,Southeast
1994,Southern Utah,ind,East,Southeast
1994,St Bonaventure,a_ten,East,Southeast
1994,St Francis NY,nec,East,Southeast
1994,St Francis PA,nec,East,Southeast
1994,St John's,big_east,East,Southeast
1994,St Joseph's PA,a_ten,East,Southeast
1994,St Louis,gmwc,East,Southeast
1994,St Mary's CA,wcc,East,Southeast
1994,St Peter's,maac,East,Southeast
1994,Stanford,pac_ten,East,Southeast
1994,Stetson,a_sun,East,Southeast
1994,Syracuse,big_east,East,Southeast
1994,TCU,swc,East,Southeast
1994,Temple,a_ten,East,Southeast
1994,Tennessee,sec,East,Southeast
1994,Tennessee St,ovc,East,Southeast
1994,Tennessee Tech,ovc,East,Southeast
1994,Texas,swc,East,Southeast
1994,Texas A&M,swc,East,Southeast
1994,Texas St,southland,East,Southeast
1994,Texas Tech,swc,East,Southeast
1994,TN Martin,ovc,East,Southeast
1994,Toledo,mac,East,Southeast
1994,Towson,big_south,East,Southeast
1994,Troy,ecc,East,Southeast
1994,Tulane,metro,East,Southeast
1994,Tulsa,mvc,East,Southeast
1994,UTRGV,sun_belt,East,Southeast
1994,TX Southern,swac,East,Southeast
1994,UAB,gmwc,East,Southeast
1994,UC Irvine,big_west,East,Southeast
1994,UCF,a_sun,East,Southeast
1994,UCLA,pac_ten,East,Southeast
1994,Louisiana,sun_belt,East,Southeast
1994,ULM,southland,East,Southeast
1994,UMBC,big_south,East,Southeast
1994,UNC Asheville,big_south,East,Southeast
1994,UNC Greensboro,big_south,East,Southeast
1994,UNC Wilmington,caa,East,Southeast
1994,UNLV,big_west,East,Southeast
1994,USC,pac_ten,East,Southeast
1994,UT Arlington,southland,East,Southeast
1994,UT San Antonio,southland,East,Southeast
1994,Utah,wac,East,Southeast
1994,Utah St,big_west,East,Southeast
1994,UTEP,wac,East,Southeast
1994,VCU,metro,East,Southeast
1994,Valparaiso,mid_cont,East,Southeast
1994,Vanderbilt,sec,East,Southeast
1994,Vermont,nac,East,Southeast
1994,Villanova,big_east,East,Southeast
1994,Virginia,acc,East,Southeast
1994,Virginia Tech,metro,East,Southeast
1994,VMI,southern,East,Southeast
1994,W Carolina,southern,East,Southeast
1994,W Illinois,mid_cont,East,Southeast
1994,WKU,sun_belt,East,Southeast
1994,W Michigan,mac,East,Southeast
1994,Wagner,nec,East,Southeast
1994,Wake Forest,acc,East,Southeast
1994,Washington,pac_ten,East,Southeast
1994,Washington St,pac_ten,East,Southeast
1994,Weber St,big_sky,East,Southeast
1994,West Virginia,a_ten,East,Southeast
1994,WI Green Bay,mid_cont,East,Southeast
1994,WI Milwaukee,mid_cont,East,Southeast
1994,Wichita St,mvc,East,Southeast
1994,William & Mary,caa,East,Southeast
1994,Winthrop,big_south,East,Southeast
1994,Wisconsin,big_ten,East,Southeast
1994,Wright St,mid_cont,East,Southeast
1994,Wyoming,wac,East,Southeast
1994,Xavier,mw_coll,East,Southeast
1994,Yale,ivy,East,Southeast
1994,Youngstown St,mid_cont,East,Southeast
1995,Air Force,wac,East,West
1995,Akron,mac,East,West
1995,Alabama,sec,East,West
1995,Alabama St,swac,East,West
1995,Alcorn St,swac,East,West
1995,American Univ,caa,East,West
1995,Appalachian St,southern,East,West
1995,Arizona,pac_ten,East,West
1995,Arizona St,pac_ten,East,West
1995,Ark Little Rock,sun_belt,East,West
1995,Arkansas,sec,East,West
1995,Arkansas St,sun_belt,East,West
1995,Army,patriot,East,West
1995,Auburn,sec,East,West
1995,Austin Peay,ovc,East,West
1995,Ball St,mac,East,West
1995,Baylor,swc,East,West
1995,Bethune-Cookman,meac,East,West
1995,Boise St,big_sky,East,West
1995,Boston College,big_east,East,West
1995,Boston Univ,nac,East,West
1995,Bowling Green,mac,East,West
1995,Bradley,mvc,East,West
1995,Brown,ivy,East,West
1995,Bucknell,patriot,East,West
1995,Buffalo,mid_cont,East,West
1995,Butler,mw_coll,East,West
1995,BYU,wac,East,West
1995,C Michigan,mac,East,West
1995,Cal Poly,awc,East,West
1995,California,pac_ten,East,West
1995,Campbell,a_sun,East,West
1995,Canisius,maac,East,West
1995,Centenary,a_sun,East,West
1995,Central Conn,mid_cont,East,West
1995,Charleston So,big_south,East,West
1995,Charlotte,metro,East,West
1995,Chattanooga,southern,East,West
1995,Chicago St,mid_cont,East,West
1995,Cincinnati,gmwc,East,West
1995,Citadel,southern,East,West
1995,Clemson,acc,East,West
1995,Cleveland St,mw_coll,East,West
1995,Coastal Car,big_south,East,West
1995,Col Charleston,a_sun,East,West
1995,Colgate,patriot,East,West
1995,Colorado,big_eight,East,West
1995,Colorado St,wac,East,West
1995,Columbia,ivy,East,West
1995,Connecticut,big_east,East,West
1995,Coppin St,meac,East,West
1995,Cornell,ivy,East,West
1995,Creighton,mvc,East,West
1995,CS Fullerton,big_west,East,West
1995,CS Northridge,awc,East,West
1995,CS Sacramento,awc,East,West
1995,Dartmouth,ivy,East,West
1995,Davidson,southern,East,West
1995,Dayton,gmwc,East,West
1995,Delaware,nac,East,West
1995,Delaware St,meac,East,West
1995,DePaul,gmwc,East,West
1995,Detroit,mw_coll,East,West
1995,Drake,mvc,East,West
1995,Drexel,nac,East,West
1995,Duke,acc,East,West
1995,Duquesne,a_ten,East,West
1995,E Illinois,mid_cont,East,West
1995,E Kentucky,ovc,East,West
1995,E Michigan,mac,East,West
1995,E Washington,big_sky,East,West
1995,East Carolina,caa,East,West
1995,ETSU,southern,East,West
1995,Evansville,mvc,East,West
1995,F Dickinson,nec,East,West
1995,Fairfield,maac,East,West
1995,FL Atlantic,a_sun,East,West
1995,Florida,sec,East,West
1995,Florida A&M,meac,East,West
1995,Florida Intl,a_sun,East,West
1995,Florida St,acc,East,West
1995,Fordham,patriot,East,West
1995,Fresno St,wac,East,West
1995,Furman,southern,East,West
1995,G Washington,a_ten,East,West
1995,Ga Southern,southern,East,West
1995,George Mason,caa,East,West
1995,Georgetown,big_east,East,West
1995,Georgia,sec,East,West
1995,Georgia St,a_sun,East,West
1995,Georgia Tech,acc,East,West
1995,Gonzaga,wcc,East,West
1995,Grambling,swac,East,West
1995,Hartford,nac,East,West
1995,Harvard,ivy,East,West
1995,Hawaii,wac,East,West
1995,Hofstra,nac,East,West
1995,Holy Cross,patriot,East,West
1995,Houston,swc,East,West
1995,Howard,meac,East,West
1995,Idaho,big_sky,East,West
1995,Idaho St,big_sky,East,West
1995,IL Chicago,mw_coll,East,West
1995,Illinois,big_ten,East,West
1995,Illinois St,mvc,East,West
1995,Indiana,big_ten,East,West
1995,Indiana St,mvc,East,West
1995,Iona,maac,East,West
1995,Iowa,big_ten,East,West
1995,Iowa St,big_eight,East,West
1995,Jackson St,swac,East,West
1995,Jacksonville,sun_belt,East,West
1995,James Madison,caa,East,West
1995,Kansas,big_eight,East,West
1995,Kansas St,big_eight,East,West
1995,Kent,mac,East,West
1995,Kentucky,sec,East,West
1995,La Salle,mw_coll,East,West
1995,Lafayette,patriot,East,West
1995,Lamar,sun_belt,East,West
1995,Lehigh,patriot,East,West
1995,Liberty,big_south,East,West
1995,Long Beach St,big_west,East,West
1995,LIU Brooklyn,nec,East,West
1995,Louisiana Tech,sun_belt,East,West
1995,Louisville,metro,East,West
1995,Loy Marymount,wcc,East,West
1995,Loyola MD,maac,East,West
1995,Loyola-Chicago,mw_coll,East,West
1995,LSU,sec,East,West
1995,Maine,nac,East,West
1995,Manhattan,maac,East,West
1995,Marist,nec,East,West
1995,Marquette,gmwc,East,West
1995,Marshall,southern,East,West
1995,Maryland,acc,East,West
1995,Massachusetts,a_ten,East,West
1995,McNeese St,southland,East,West
1995,MD E Shore,meac,East,West
1995,Memphis,gmwc,East,West
1995,Mercer,a_sun,East,West
1995,Miami FL,big_east,East,West
1995,Miami OH,mac,East,West
1995,Michigan,big_ten,East,West
1995,Michigan St,big_ten,East,West
1995,Minnesota,big_ten,East,West
1995,Mississippi,sec,East,West
1995,Mississippi St,sec,East,West
1995,Missouri,big_eight,East,West
1995,Missouri KC,mid_cont,East,West
1995,Missouri St,mvc,East,West
1995,Monmouth NJ,nec,East,West
1995,Montana,big_sky,East,West
1995,Montana St,big_sky,East,West
1995,Morehead St,ovc,East,West
1995,Morgan St,meac,East,West
1995,MS Valley St,swac,East,West
1995,Mt St Mary's,nec,East,West
1995,MTSU,ovc,East,West
1995,Murray St,ovc,East,West
1995,N Illinois,mw_coll,East,West
1995,Navy,patriot,East,West
1995,NC A&T,meac,East,West
1995,NC State,acc,East,West
1995,NE Illinois,mid_cont,East,West
1995,Nebraska,big_eight,East,West
1995,Nevada,big_west,East,West
1995,New Hampshire,nac,East,West
1995,New Mexico,wac,East,West
1995,New Mexico St,big_west,East,West
1995,New Orleans,sun_belt,East,West
1995,Niagara,maac,East,West
1995,Nicholls St,southland,East,West
1995,North Carolina,acc,East,West
1995,North Texas,southland,East,West
1995,Northeastern,nac,East,West
1995,Northern Arizona,big_sky,East,West
1995,Northern Iowa,mvc,East,West
